"Timestamp";"Vetronaviglio.5001118029#Energia attiva nel carico#kWh";"Vetronaviglio.5001118029#Potenza attiva#kW"
2026-08-25 23:15:00;739127,52;5,44218
2026-08-25 23:20:00;739127,97;5,25938
2026-08-25 23:25:00;739128,41;5,27208
2026-08-25 23:30:00;739128,84;5,32825
2026-08-25 23:35:00;739129,29;5,31893
2026-08-25 23:40:00;739129,72;5,0668
2026-08-25 23:45:00;739130,17;5,395
2026-08-25 23:50:00;739130,65;5,80493
2026-08-25 23:55:00;739131,12;5,44701
2026-08-26 00:00:00;739131,57;5,45978
2026-08-26 00:05:00;739132,02;5,20985
2026-08-26 00:10:00;739132,48;5,90434
2026-08-26 00:15:00;739132,95;5,4513
2026-08-26 00:20:00;739133,38;5,08267
2026-08-26 00:25:00;739133,83;5,69547
2026-08-26 00:30:00;739134,3;5,53129
2026-08-26 00:35:00;739134,73;5,41628
2026-08-26 00:40:00;739135,18;5,39298
2026-08-26 00:45:00;739135,64;5,5547
2026-08-26 00:50:00;739136,12;5,43957
2026-08-26 00:55:00;739136,56;5,18381
2026-08-26 01:00:00;739137,03;5,89957
2026-08-26 01:05:00;739137,51;5,80941
2026-08-26 01:10:00;739137,97;5,46984
2026-08-26 01:15:00;739138,4;5,17248
2026-08-26 01:20:00;739138,88;5,7598
2026-08-26 01:25:00;739139,34;5,19047
2026-08-26 01:30:00;739139,78;5,36252
2026-08-26 01:35:00;739140,23;5,50146
2026-08-26 01:40:00;739140,7;5,99156
2026-08-26 01:45:00;739141,16;5,20758
2026-08-26 01:50:00;739141,6;5,54659
2026-08-26 01:55:00;739142,1;5,92465
2026-08-26 02:00:00;739142,54;5,13292
2026-08-26 02:05:00;739142,99;5,25334
2026-08-26 02:10:00;739143,42;5,30366
2026-08-26 02:15:00;739143,88;5,58101
2026-08-26 02:20:00;739144,3;4,94242
2026-08-26 02:25:00;739144,74;5,33603
2026-08-26 02:30:00;739145,2;5,35004
2026-08-26 02:35:00;739145,64;5,32589
2026-08-26 02:40:00;739146,07;5,0637
2026-08-26 02:45:00;739146,52;5,67347
2026-08-26 02:50:00;739146,98;5,17028
2026-08-26 02:55:00;739147,42;5,32673
2026-08-26 03:00:00;739147,85;5,37528
2026-08-26 03:05:00;739148,32;5,62696
2026-08-26 03:10:00;739148,75;5,04569
2026-08-26 03:15:00;739149,19;5,38498
2026-08-26 03:20:00;739149,64;5,49338
2026-08-26 03:25:00;739150,1;5,26287
2026-08-26 03:30:00;739150,51;4,97882
2026-08-26 03:35:00;739150,95;5,42662
2026-08-26 03:40:00;739151,4;5,54686
2026-08-26 03:45:00;739151,84;4,97513
2026-08-26 03:50:00;739152,27;5,30227
2026-08-26 03:55:00;739152,74;5,47667
2026-08-26 04:00:00;739153,18;5,31509
2026-08-26 04:05:00;739153,62;4,96671
2026-08-26 04:10:00;739154,05;5,77202
2026-08-26 04:15:00;739154,51;5,33958
2026-08-26 04:20:00;739154,94;5,23622
2026-08-26 04:25:00;739155,36;4,97714
2026-08-26 04:30:00;739155,82;5,60275
2026-08-26 04:35:00;739156,25;4,96791
2026-08-26 04:40:00;739156,7;5,37194
2026-08-26 04:45:00;739157,14;5,44031
2026-08-26 04:50:00;739157,61;5,41976
2026-08-26 04:55:00;739158,49;13,38978
2026-08-26 05:00:00;739159,91;25,88102
2026-08-26 05:05:00;739162,79;36,71539
2026-08-26 05:10:00;739166,18;41,72568
2026-08-26 05:15:00;739169,65;41,22789
2026-08-26 05:20:00;739172,95;38,33325
2026-08-26 05:25:00;739176,09;37,50108
2026-08-26 05:30:00;739179,18;36,66312
2026-08-26 05:35:00;739182,21;36,12508
2026-08-26 05:40:00;739185,22;35,9719
2026-08-26 05:45:00;739188,21;35,90386
2026-08-26 05:50:00;739191,17;35,3335
2026-08-26 05:55:00;739194,09;35,40267
2026-08-26 06:05:00;739205,91;75,01831
2026-08-26 06:10:00;739212,28;69,87713
2026-08-26 06:15:00;739218,04;68,28446
2026-08-26 06:20:00;739223,29;45,89357
2026-08-26 06:25:00;739228,71;64,31972
2026-08-26 06:30:00;739233,85;45,71514
2026-08-26 06:35:00;739239,2;63,22346
2026-08-26 06:40:00;739244,26;44,95268
2026-08-26 06:45:00;739249,58;62,98947
2026-08-26 06:50:00;739254,66;45,68797
2026-08-26 06:55:00;739260,49;84,09476
2026-08-26 07:00:00;739266,68;75,60584
2026-08-26 07:05:00;739273,16;70,27193
2026-08-26 07:10:00;739279,2;68,13912
2026-08-26 07:15:00;739285,88;83,89929
2026-08-26 07:20:00;739292,06;89,23606
2026-08-26 07:25:00;739298,55;80,92829
2026-08-26 07:30:00;739304,8;72,47469
2026-08-26 07:35:00;739310,99;53,80184
2026-08-26 07:40:00;739317,43;70,8438
2026-08-26 07:45:00;739323,48;80,35906
2026-08-26 07:50:00;739330,21;74,40312
2026-08-26 07:55:00;739338,01;105,94636
2026-08-26 08:00:00;739345,89;92,94656
2026-08-26 08:05:00;739353,52;84,20361
2026-08-26 08:10:00;739361,29;100,0343
2026-08-26 08:15:00;739368,79;85,2149
2026-08-26 08:20:00;739376,5;85,72568
2026-08-26 08:25:00;739384,26;98,81808
2026-08-26 08:30:00;739391,54;77,3712
2026-08-26 08:35:00;739399,09;94,93252
2026-08-26 08:40:00;739406,45;90,97668
2026-08-26 08:45:00;739413,62;78,68139
2026-08-26 08:50:00;739421,08;98,02027
2026-08-26 08:55:00;739428,3;80,94028
2026-08-26 09:00:00;739435,49;81,42457
2026-08-26 09:05:00;739442,64;92,16568
2026-08-26 09:10:00;739449,48;75,14719
2026-08-26 09:15:00;739456,86;94,73985
2026-08-26 09:20:00;739464,03;89,85895
2026-08-26 09:25:00;739471,04;77,96453
2026-08-26 09:30:00;739478,22;93,99024
2026-08-26 09:35:00;739485,18;76,86413
2026-08-26 09:40:00;739492,5;86,9247
2026-08-26 09:45:00;739499,74;93,06711
2026-08-26 09:50:00;739506,67;76,22323
2026-08-26 09:55:00;739513,92;94,58779
2026-08-26 10:00:00;739521,76;103,1297
2026-08-26 10:05:00;739530,04;93,59762
2026-08-26 10:10:00;739538,57;111,02342
2026-08-26 10:15:00;739546,77;96,30787
2026-08-26 10:20:00;739554,04;81,03074
2026-08-26 10:25:00;739559,97;64,86865
2026-08-26 10:30:00;739564,58;55,90959
2026-08-26 10:35:00;739569,2;61,61702
2026-08-26 10:40:00;739573,9;46,33869
2026-08-26 10:45:00;739578,49;64,81931
2026-08-26 10:50:00;739582,96;64,07207
2026-08-26 10:55:00;739587,71;46,14609
2026-08-26 11:00:00;739592,3;68,43721
2026-08-26 11:05:00;739597,24;62,93647
2026-08-26 11:10:00;739602,29;51,09134
2026-08-26 11:15:00;739606,77;64,96455
2026-08-26 11:20:00;739611,61;55,1498
2026-08-26 11:25:00;739616,37;49,35308
2026-08-26 11:30:00;739620,83;65,0374
2026-08-26 11:35:00;739625,78;53,67931
2026-08-26 11:40:00;739630,53;51,66518
2026-08-26 11:45:00;739635,3;68,00129
2026-08-26 11:50:00;739639,9;56,87756
2026-08-26 11:55:00;739644,74;46,92059
2026-08-26 12:00:00;739649,19;65,73076
2026-08-26 12:05:00;739653,68;63,14837
2026-08-26 12:10:00;739658,52;47,45558
2026-08-26 12:15:00;739663,18;48,73962
2026-08-26 12:20:00;739667,87;67,07941
2026-08-26 12:25:00;739672,63;43,98741
2026-08-26 12:30:00;739677,58;48,85993
2026-08-26 12:35:00;739682,19;56,19677
2026-08-26 12:40:00;739686,76;65,31979
2026-08-26 12:45:00;739691,38;51,65837
2026-08-26 12:50:00;739696,13;47,32813
2026-08-26 12:55:00;739700,44;65,03961
2026-08-26 13:00:00;739705,1;62,59029
2026-08-26 13:05:00;739709,84;47,98194
2026-08-26 13:10:00;739714,49;66,81504
2026-08-26 13:15:00;739719,22;64,82745
2026-08-26 13:20:00;739723,98;53,67784
2026-08-26 13:25:00;739728,86;50,74726
2026-08-26 13:30:00;739733,55;66,14449
2026-08-26 13:35:00;739738,14;60,62317
2026-08-26 13:40:00;739742,93;46,26757
2026-08-26 13:45:00;739747,6;53,30606
2026-08-26 13:50:00;739752,28;64,53723
2026-08-26 13:55:00;739756,67;54,04901
2026-08-26 14:00:00;739760,97;65,23892
2026-08-26 14:05:00;739765,34;52,31307
2026-08-26 14:10:00;739769,66;30,61163
2026-08-26 14:15:00;739774,16;46,90662
2026-08-26 14:20:00;739778,36;49,3968
2026-08-26 14:25:00;739782,88;66,16849
2026-08-26 14:30:00;739787,25;57,43279
2026-08-26 14:35:00;739792,16;48,59744
2026-08-26 14:40:00;739796,53;50,15033
2026-08-26 14:45:00;739801,15;67,07896
2026-08-26 14:50:00;739805,73;68,65105
2026-08-26 14:55:00;739810,34;40,76315
2026-08-26 15:00:00;739815,11;47,331
2026-08-26 15:05:00;739819,52;61,24055
2026-08-26 15:10:00;739824,15;64,974
2026-08-26 15:15:00;739828,68;50,86748
2026-08-26 15:20:00;739833,49;47,53814
2026-08-26 15:25:00;739837,91;63,97254
2026-08-26 15:30:00;739842,28;67,02592
2026-08-26 15:35:00;739846,93;49,53706
2026-08-26 15:40:00;739851,4;29,29833
2026-08-26 15:45:00;739856;62,8089
2026-08-26 15:50:00;739860,33;67,96895
2026-08-26 16:00:00;739869,46;46,67374
2026-08-26 16:05:00;739873,97;62,54354
2026-08-26 16:10:00;739878,35;66,78633
2026-08-26 16:15:00;739882,72;42,98949
2026-08-26 16:20:00;739887,44;46,41179
2026-08-26 16:25:00;739891,64;55,02304
2026-08-26 16:30:00;739896,2;66,30907
2026-08-26 16:35:00;739900,29;54,30002
2026-08-26 16:40:00;739904,98;46,44455
2026-08-26 16:45:00;739909,32;47,5403
2026-08-26 16:50:00;739913,76;54,19312
2026-08-26 16:55:00;739917,86;62,60807
2026-08-26 17:00:00;739922,13;61,48235
2026-08-26 17:05:00;739926,94;48,66843
2026-08-26 17:10:00;739931,22;28,33313
2026-08-26 17:15:00;739935,67;60,32045
2026-08-26 17:20:00;739939,73;64,04878
2026-08-26 17:25:00;739944,31;51,79716
2026-08-26 17:30:00;739948,74;45,20836
2026-08-26 17:35:00;739953,14;61,67393
2026-08-26 17:45:00;739961,81;37,74182
2026-08-26 17:50:00;739966,48;45,8872
2026-08-26 17:55:00;739970,8;60,70614
2026-08-26 18:05:00;739979,44;45,66156
2026-08-26 18:15:00;739987,91;61,70442
2026-08-26 18:20:00;739991,88;44,25091
2026-08-26 18:25:00;739996,26;42,5568
2026-08-26 18:30:00;740000,18;28,36303
2026-08-26 18:35:00;740004,26;60,08617
2026-08-26 18:40:00;740008,13;56,33565
2026-08-26 18:45:00;740012,57;43,60367
2026-08-26 18:50:00;740016,5;50,75461
2026-08-26 18:55:00;740020,4;60,0219
2026-08-26 19:00:00;740024,27;48,87812
2026-08-26 19:05:00;740027,86;27,59598
2026-08-26 19:10:00;740031,86;38,27139
2026-08-26 19:15:00;740035,41;28,34544
2026-08-26 19:20:00;740039,28;54,58224
2026-08-26 19:30:00;740046,53;55,86245
2026-08-26 19:35:00;740049,98;44,50067
2026-08-26 19:45:00;740057,6;37,65096
2026-08-26 19:50:00;740061,4;42,56234
2026-08-26 19:55:00;740063,92;35,92577
2026-08-26 20:05:00;740068,38;37,41657
2026-08-26 20:15:00;740070,06;10,30218
2026-08-26 20:20:00;740070,89;9,94012
2026-08-26 20:25:00;740071,72;10,00033
2026-08-26 20:30:00;740072,6;10,58882
2026-08-26 20:35:00;740073,45;10,02246
2026-08-26 20:40:00;740074,3;10,2561
2026-08-26 20:45:00;740075,18;10,7866
2026-08-26 20:50:00;740076,08;10,6846
2026-08-26 20:55:00;740076,96;10,49521
2026-08-26 21:00:00;740077,84;10,70177
2026-08-26 21:05:00;740078,74;10,78321
2026-08-26 21:10:00;740079,61;10,32995
2026-08-26 21:15:00;740080,47;10,32744
2026-08-26 21:20:00;740081,37;10,83464
2026-08-26 21:25:00;740082,19;9,36407
2026-08-26 21:30:00;740082,99;9,48002
2026-08-26 21:35:00;740083,79;9,97305
2026-08-26 21:40:00;740084,61;9,87261
2026-08-26 21:45:00;740085,4;9,40045
2026-08-26 21:50:00;740086,19;9,5303
2026-08-26 21:55:00;740086,94;8,14519
2026-08-26 22:00:00;740087,37;4,52727
2026-08-26 22:05:00;740087,76;4,68475
2026-08-26 22:10:00;740088,15;5,00951
2026-08-26 22:15:00;740088,57;5,10472
2026-08-26 22:20:00;740088,96;4,67425
2026-08-26 22:25:00;740089,35;4,73572
2026-08-26 22:30:00;740089,77;5,0054
2026-08-26 22:35:00;740090,18;4,76912
2026-08-26 22:40:00;740090,56;4,65998
2026-08-26 22:45:00;740090,97;5,04551
2026-08-26 22:50:00;740091,39;5,01855
2026-08-26 22:55:00;740091,77;4,52951
2026-08-26 23:00:00;740092,16;4,561
2026-08-26 23:05:00;740092,57;4,94164
2026-08-26 23:10:00;740092,96;4,54331
2026-08-26 23:15:00;740093,34;4,49646
2026-08-26 23:20:00;740093,73;4,97476
2026-08-26 23:25:00;740094,13;4,77969
2026-08-26 23:35:00;740094,9;4,62254
2026-08-26 23:40:00;740095,27;4,5863
2026-08-26 23:45:00;740095,66;4,56821
2026-08-26 23:50:00;740096,05;4,7594
2026-08-26 23:55:00;740096,47;4,93525
2026-08-27 00:05:00;740097,26;4,45439
2026-08-27 00:10:00;740097,64;4,52161
2026-08-27 00:15:00;740098,04;4,90726
2026-08-27 00:20:00;740098,44;4,4516
2026-08-27 00:25:00;740098,82;4,54939
2026-08-27 00:35:00;740099,64;4,95506
2026-08-27 00:40:00;740100,03;4,57761
2026-08-27 00:45:00;740100,41;4,59397
2026-08-27 00:50:00;740100,82;4,9357
2026-08-27 00:55:00;740101,22;4,56482
2026-08-27 01:00:00;740101,6;4,62343
2026-08-27 01:05:00;740101,99;4,88123
2026-08-27 01:10:00;740102,4;4,9239
2026-08-27 01:15:00;740102,78;4,58103
2026-08-27 01:20:00;740103,16;4,62697
2026-08-27 01:25:00;740103,58;4,93629
2026-08-27 01:30:00;740103,97;4,56068
2026-08-27 01:35:00;740104,35;4,52309
2026-08-27 01:40:00;740104,75;5,03082
2026-08-27 01:45:00;740105,16;4,85232
2026-08-27 01:50:00;740105,54;4,56342
2026-08-27 01:55:00;740105,94;4,78268
2026-08-27 02:05:00;740106,74;4,55559
2026-08-27 02:10:00;740107,11;4,57763
2026-08-27 02:15:00;740107,51;4,83494
2026-08-27 02:20:00;740107,91;4,63041
2026-08-27 02:25:00;740108,29;4,58934
2026-08-27 02:30:00;740108,69;4,88111
2026-08-27 02:35:00;740109,11;5,03597
2026-08-27 02:40:00;740109,5;4,75954
2026-08-27 02:45:00;740109,89;4,64648
2026-08-27 02:50:00;740110,31;5,04567
2026-08-27 02:55:00;740110,72;4,6847
2026-08-27 03:00:00;740111,11;4,70668
2026-08-27 03:05:00;740111,52;5,04113
2026-08-27 03:10:00;740111,94;4,98018
2026-08-27 03:15:00;740112,33;4,58836
2026-08-27 03:20:00;740112,71;4,61774
2026-08-27 03:25:00;740113,13;4,99712
2026-08-27 03:30:00;740113,54;4,6757
2026-08-27 03:35:00;740113,93;4,68493
2026-08-27 03:40:00;740114,34;5,17722
2026-08-27 03:45:00;740114,76;5,08408
2026-08-27 03:50:00;740115,16;4,71934
2026-08-27 03:55:00;740115,55;4,65815
2026-08-27 04:00:00;740115,97;5,10367
2026-08-27 04:05:00;740116,38;4,63234
2026-08-27 04:10:00;740116,76;4,59222
2026-08-27 04:15:00;740117,17;5,08386
2026-08-27 04:20:00;740117,59;5,10486
2026-08-27 04:25:00;740117,98;4,60609
2026-08-27 04:30:00;740118,36;4,5519
2026-08-27 04:35:00;740118,78;5,05636
2026-08-27 04:40:00;740119,18;4,64492
2026-08-27 04:45:00;740119,58;4,69468
2026-08-27 04:50:00;740119,98;5,05272
2026-08-27 04:55:00;740120,41;5,1733
2026-08-27 05:00:00;740120,8;4,74407
2026-08-27 05:05:00;740121,2;4,67197
2026-08-27 05:10:00;740121,62;5,03837
2026-08-27 05:15:00;740122,02;4,75368
2026-08-27 05:20:00;740122,4;4,57367
2026-08-27 05:25:00;740122,81;5,05043
2026-08-27 05:30:00;740123,2;4,68685
2026-08-27 05:35:00;740123,59;4,62283
2026-08-27 05:40:00;740123,97;4,61206
2026-08-27 05:45:00;740124,37;4,73521
2026-08-27 05:50:00;740124,77;4,81679
2026-08-27 05:55:00;740125,19;5,16641
2026-08-27 06:00:00;740128,36;73,70563
2026-08-27 06:05:00;740131,74;58,29264
2026-08-27 06:10:00;740135,7;51,90276
2026-08-27 06:15:00;740139,03;65,02423
2026-08-27 06:20:00;740142,44;50,48978
2026-08-27 06:25:00;740144,62;23,6667
2026-08-27 06:30:00;740147,6;33,64212
2026-08-27 06:35:00;740149,59;16,70045
2026-08-27 06:40:00;740152,67;33,52234
2026-08-27 06:45:00;740155,1;16,02283
2026-08-27 06:50:00;740157,89;34,0336
2026-08-27 06:55:00;740160,68;25,46637
2026-08-27 07:00:00;740163,33;37,09346
2026-08-27 07:05:00;740166,49;41,58272
2026-08-27 07:10:00;740168,72;50,59652
2026-08-27 07:15:00;740171,92;52,86546
2026-08-27 07:20:00;740174,96;36,69114
2026-08-27 07:25:00;740178,3;37,58631
2026-08-27 07:30:00;740181,53;36,83744
2026-08-27 07:35:00;740184,34;18,72595
2026-08-27 07:40:00;740187,75;36,11048
2026-08-27 07:45:00;740190,68;19,08163
2026-08-27 07:50:00;740193,77;35,1665
2026-08-27 07:55:00;740196,59;17,90886
2026-08-27 08:00:00;740199,88;44,06159
2026-08-27 08:05:00;740202,96;55,23943
2026-08-27 08:10:00;740206,25;35,57651
2026-08-27 08:15:00;740209,22;37,46647
2026-08-27 08:20:00;740212,53;37,51445
2026-08-27 08:25:00;740215,73;37,28077
2026-08-27 08:30:00;740219,23;28,81866
2026-08-27 08:35:00;740222,49;35,33105
2026-08-27 08:40:00;740224,61;18,26399
2026-08-27 08:45:00;740228,04;39,66066
2026-08-27 08:50:00;740230,67;19,04651
2026-08-27 08:55:00;740233,8;35,78643
2026-08-27 09:00:00;740236,6;19,48971
2026-08-27 09:05:00;740239,81;37,40459
2026-08-27 09:10:00;740243,31;23,94273
2026-08-27 09:15:00;740246,83;56,85874
2026-08-27 09:20:00;740250,25;38,9231
2026-08-27 09:25:00;740253,78;39,09048
2026-08-27 09:30:00;740258,16;74,87518
2026-08-27 09:35:00;740262,49;38,54483
2026-08-27 09:40:00;740267,41;52,58733
2026-08-27 09:45:00;740271,76;39,15859
2026-08-27 09:50:00;740275,97;64,43368
2026-08-27 09:55:00;740279,85;55,68777
2026-08-27 10:05:00;740287,96;47,26702
2026-08-27 10:10:00;740292,47;47,26805
2026-08-27 10:15:00;740295,76;61,84687
2026-08-27 10:20:00;740299,9;46,07876
2026-08-27 10:25:00;740303,85;45,79172
2026-08-27 10:30:00;740307,78;45,67367
2026-08-27 10:35:00;740311,94;45,32373
2026-08-27 10:40:00;740315,86;33,04548
2026-08-27 10:45:00;740319,96;47,37825
2026-08-27 10:50:00;740323,65;32,2092
2026-08-27 10:55:00;740328,32;65,7605
2026-08-27 11:05:00;740335,42;43,91126
2026-08-27 11:10:00;740339,13;38,98757
2026-08-27 11:15:00;740343,8;60,54233
2026-08-27 11:20:00;740347,75;44,71262
2026-08-27 11:25:00;740351,74;44,83966
2026-08-27 11:30:00;740355,31;63,35026
2026-08-27 11:35:00;740359,28;43,22971
2026-08-27 11:40:00;740363,01;43,95262
2026-08-27 11:45:00;740366,83;40,44598
2026-08-27 11:50:00;740370,97;60,83499
2026-08-27 11:55:00;740374,56;27,13668
2026-08-27 12:05:00;740382,36;53,2313
2026-08-27 12:10:00;740386,3;61,86943
2026-08-27 12:15:00;740389,94;49,72169
2026-08-27 12:20:00;740393,89;43,20386
2026-08-27 12:25:00;740397,27;41,53574
2026-08-27 12:30:00;740401,02;41,91179
2026-08-27 12:35:00;740404,63;41,37317
2026-08-27 12:40:00;740408,07;25,49044
2026-08-27 12:45:00;740412,2;52,18796
2026-08-27 12:50:00;740415,55;26,55471
2026-08-27 12:55:00;740419,54;55,19684
2026-08-27 13:00:00;740423,44;44,97791
2026-08-27 13:05:00;740427,27;43,45367
2026-08-27 13:15:00;740435,04;30,59505
2026-08-27 13:20:00;740438,32;42,61992
2026-08-27 13:25:00;740441,97;34,87399
2026-08-27 13:30:00;740445,9;42,47093
2026-08-27 13:35:00;740449,66;51,24643
2026-08-27 13:45:00;740456,89;56,19877
2026-08-27 13:50:00;740460,71;42,81879
2026-08-27 14:00:00;740467,47;41,69065
2026-08-27 14:05:00;740471,08;29,0911
2026-08-27 14:10:00;740475,07;48,97092
2026-08-27 14:15:00;740478,14;42,11048
2026-08-27 14:20:00;740481,71;44,06236
2026-08-27 14:25:00;740484,18;22,26119
2026-08-27 14:30:00;740487,28;33,95632
2026-08-27 14:35:00;740489,63;18,06229
2026-08-27 14:40:00;740492,96;35,11417
2026-08-27 14:45:00;740495,38;18,19435
2026-08-27 14:50:00;740498,64;34,24337
2026-08-27 14:55:00;740501,18;18,76815
2026-08-27 15:00:00;740504,35;34,20052
2026-08-27 15:05:00;740506,97;18,27967
2026-08-27 15:10:00;740510,05;36,61937
2026-08-27 15:15:00;740512,83;17,51827
2026-08-27 15:20:00;740515,78;35,76455
2026-08-27 15:25:00;740518,69;19,16975
2026-08-27 15:30:00;740521,71;37,81538
2026-08-27 15:35:00;740524,79;21,84077
2026-08-27 15:40:00;740527,82;35,84249
2026-08-27 15:45:00;740531,32;43,59439
2026-08-27 15:50:00;740534,65;54,02689
2026-08-27 15:55:00;740537,75;36,53162
2026-08-27 16:05:00;740544,19;36,26921
2026-08-27 16:10:00;740547,07;17,9631
2026-08-27 16:15:00;740550,28;36,11759
2026-08-27 16:20:00;740552,97;17,8098
2026-08-27 16:25:00;740556,21;35,77534
2026-08-27 16:30:00;740559,38;47,00588
2026-08-27 16:35:00;740562,77;52,97215
2026-08-27 16:40:00;740565,52;51,14975
2026-08-27 16:45:00;740568,84;54,06125
2026-08-27 16:50:00;740571,74;37,31395
2026-08-27 16:55:00;740575,08;36,69101
2026-08-27 17:00:00;740578,28;35,44083
2026-08-27 17:05:00;740581,18;19,48063
2026-08-27 17:10:00;740584,77;52,68483
2026-08-27 17:15:00;740588,03;36,32643
2026-08-27 17:20:00;740591,28;35,42814
2026-08-27 17:25:00;740594,34;35,62479
2026-08-27 17:30:00;740597,85;52,18261
2026-08-27 17:35:00;740601,16;35,96129
2026-08-27 17:40:00;740604,32;35,25965
2026-08-27 17:45:00;740607,34;27,1673
2026-08-27 17:50:00;740610,82;52,24135
2026-08-27 17:55:00;740613,66;50,82727
2026-08-27 18:05:00;740618,97;43,74906
2026-08-27 18:10:00;740621,94;40,69299
2026-08-27 18:15:00;740624,33;32,24388
2026-08-27 18:20:00;740627,27;31,32593
2026-08-27 18:25:00;740630,32;46,05051
2026-08-27 18:30:00;740633,24;33,42365
2026-08-27 18:35:00;740636,06;29,72667
2026-08-27 18:40:00;740638,68;32,12488
2026-08-27 18:45:00;740641,77;41,06335
2026-08-27 18:50:00;740644,57;31,32232
2026-08-27 18:55:00;740647,22;29,00415
2026-08-27 19:00:00;740649,94;27,65416
2026-08-27 19:05:00;740652,92;40,48464
2026-08-27 19:10:00;740655,19;42,32931
2026-08-27 19:15:00;740657,91;29,38652
2026-08-27 19:20:00;740660,6;29,15348
2026-08-27 19:25:00;740663,54;33,85821
2026-08-27 19:30:00;740666,44;49,02991
2026-08-27 19:35:00;740668,88;49,66564
2026-08-27 19:40:00;740671,86;50,0919
2026-08-27 19:45:00;740674,13;50,26452
2026-08-27 19:50:00;740677,12;51,0854
2026-08-27 19:55:00;740679,58;51,55649
2026-08-27 20:00:00;740682,64;46,61208
2026-08-27 20:05:00;740685,06;42,76706
2026-08-27 20:10:00;740688,15;37,25484
2026-08-27 20:15:00;740690,63;35,79438
2026-08-27 20:20:00;740693,69;32,98353
2026-08-27 20:25:00;740696,63;33,4542
2026-08-27 20:30:00;740699,7;26,7355
2026-08-27 20:35:00;740702,89;39,01456
2026-08-27 20:40:00;740705,94;33,53952
2026-08-27 20:45:00;740708,98;31,80664
2026-08-27 20:50:00;740711,97;32,97899
2026-08-27 20:55:00;740714,44;16,14762
2026-08-27 21:00:00;740717,54;33,50596
2026-08-27 21:05:00;740719,94;15,9184
2026-08-27 21:10:00;740723,33;50,4961
2026-08-27 21:15:00;740726,34;34,29232
2026-08-27 21:20:00;740729,41;33,06577
2026-08-27 21:25:00;740732,08;33,18099
2026-08-27 21:30:00;740735;25,90341
2026-08-27 21:35:00;740737,39;29,48872
2026-08-27 21:40:00;740739,51;10,72063
2026-08-27 21:45:00;740740,44;11,76954
2026-08-27 21:50:00;740741,43;11,8733
2026-08-27 21:55:00;740742,38;11,17374
2026-08-27 22:00:00;740742,8;4,56444
2026-08-27 22:05:00;740743,22;5,03494
2026-08-27 22:10:00;740743,62;4,64181
2026-08-27 22:15:00;740744,01;4,59636
2026-08-27 22:20:00;740744,41;4,91826
2026-08-27 22:25:00;740744,81;4,51853
2026-08-27 22:30:00;740745,19;4,5618
2026-08-27 22:35:00;740745,58;4,92616
2026-08-27 22:40:00;740746;4,97405
2026-08-27 22:45:00;740746,38;4,62557
2026-08-27 22:50:00;740746,77;4,82027
2026-08-27 22:55:00;740747,19;4,99268
2026-08-27 23:00:00;740747,58;4,62314
2026-08-27 23:05:00;740747,97;4,69392
2026-08-27 23:10:00;740748,38;4,95603
2026-08-27 23:15:00;740748,79;4,65724
2026-08-27 23:20:00;740749,18;4,67332
2026-08-27 23:25:00;740749,59;5,06839
2026-08-27 23:30:00;740749,99;4,69828
2026-08-27 23:35:00;740750,38;4,59663
2026-08-27 23:40:00;740750,77;4,68312
2026-08-27 23:45:00;740751,15;4,59915
2026-08-27 23:50:00;740751,54;5,02511
2026-08-27 23:55:00;740751,96;5,05653
2026-08-28 00:00:00;740752,39;5,14316
2026-08-28 00:05:00;740752,79;4,73592
2026-08-28 00:10:00;740753,18;4,73881
2026-08-28 00:15:00;740753,61;5,1125
2026-08-28 00:20:00;740754,01;4,63021
2026-08-28 00:25:00;740754,4;4,54954
2026-08-28 00:30:00;740754,81;5,12543
2026-08-28 00:35:00;740755,22;4,61927
2026-08-28 00:40:00;740755,6;4,67114
2026-08-28 00:45:00;740756;5,02966
2026-08-28 00:50:00;740756,43;5,12397
2026-08-28 00:55:00;740756,82;4,74709
2026-08-28 01:00:00;740757,22;5,079
2026-08-28 01:05:00;740757,65;5,11553
2026-08-28 01:10:00;740758,05;4,82275
2026-08-28 01:15:00;740758,45;4,75412
2026-08-28 01:20:00;740758,87;5,08476
2026-08-28 01:25:00;740759,28;4,66763
2026-08-28 01:30:00;740759,68;4,87073
2026-08-28 01:35:00;740760,09;5,13087
2026-08-28 01:40:00;740760,51;4,74519
2026-08-28 01:45:00;740760,9;4,61154
2026-08-28 01:50:00;740761,3;5,15228
2026-08-28 01:55:00;740761,72;5,14821
2026-08-28 02:00:00;740762,12;4,76086
2026-08-28 02:05:00;740762,52;4,77178
2026-08-28 02:10:00;740762,95;5,24131
2026-08-28 02:15:00;740763,37;4,73341
2026-08-28 02:20:00;740763,76;4,71482
2026-08-28 02:25:00;740764,18;5,06482
2026-08-28 02:30:00;740764,59;4,79116
2026-08-28 02:35:00;740764,98;4,61912
2026-08-28 02:40:00;740765,39;5,07981
2026-08-28 02:45:00;740765,81;4,9577
2026-08-28 02:50:00;740766,2;4,78096
2026-08-28 02:55:00;740766,61;5,24496
2026-08-28 03:00:00;740767,04;5,08235
2026-08-28 03:05:00;740767,43;4,67703
2026-08-28 03:10:00;740767,82;4,71646
2026-08-28 03:15:00;740768,24;4,9533
2026-08-28 03:20:00;740768,64;4,66748
2026-08-28 03:25:00;740769,02;4,62521
